date,open,close,high,low,volume_from,volume_to
2018-01-07,2.65,2.78,2.82,2.58,100073167.69,272359641.4
2018-01-08,2.78,2.41,2.78,1.93,219906513.78,535353427.56
2018-01-09,2.41,2.06,2.5,1.92,218068486.61,480316287.77
2018-01-10,2.06,1.95,2.13,1.63,402051172.64,761397002.79
2018-01-11,1.95,1.93,2.24,1.56,536026777.35,1018947968.35
2018-01-12,1.93,2.02,2.16,1.81,214634397.57,429715482.31
2018-01-13,2.02,2.0,2.1,1.96,95828651.08,194844832.58
2018-01-14,2.0,1.83,2.0,1.76,100450060.49,185909079.46
2018-01-15,1.83,1.66,1.88,1.63,100124094.28,178452052.26
2018-01-16,1.66,1.15,1.68,0.8696,770222609.34,970771226.39
2018-01-17,1.15,1.31,1.38,0.8747,839914218.55,929665358.44
2018-01-18,1.31,1.57,1.73,1.23,582042803.57,877858800.75
2018-01-19,1.57,1.54,1.68,1.47,256804571.66,401871655.01
2018-01-20,1.54,1.57,1.63,1.48,160260912.12,249160785.57
2018-01-21,1.57,1.37,1.57,1.31,244855942.17,345641735.59
2018-01-22,1.37,1.34,1.42,1.14,312253325.54,392473700.15
2018-01-23,1.34,1.34,1.44,1.18,318465843.46,421893589.27
2018-01-24,1.34,1.36,1.42,1.29,182057633.26,245746147.37
2018-01-25,1.36,1.3,1.38,1.28,103229051.7,137374141.43
2018-01-26,1.3,1.21,1.32,1.11,207009867.5,249741656.68
2018-01-27,1.21,1.22,1.24,1.18,88349387.65,107159051.53
2018-01-28,1.22,1.36,1.39,1.22,124519387.89,160930675.26
2018-01-29,1.36,1.27,1.37,1.25,100410405.23,130238546.43
2018-01-30,1.27,1.11,1.27,1.09,184895032.23,216780181.79
2018-01-31,1.11,1.14,1.15,1.02,142102672.17,155671720.77
2018-02-01,1.14,0.9503,1.14,0.8958,245349503.85,243922158.25
2018-02-02,0.9503,0.8989,0.961,0.6586,619944821.95,516429237.37
2018-02-03,0.8989,0.9595,1.02,0.7792,280118838.01,257361990.36
2018-02-04,0.9595,0.8166,0.9678,0.7793,218203549.82,188852901.27
2018-02-05,0.8166,0.6805,0.835,0.6392,395818020.33,286445005.85
2018-02-06,0.6805,0.7619,0.7785,0.5722,512930362.9,343075949.03
2018-02-07,0.7619,0.7157,0.8132,0.6959,220996424.04,167590807.97
2018-02-08,0.7157,0.781,0.7887,0.711,161054730.61,121529485.93
2018-02-09,0.781,0.9201,0.928,0.7407,254208548.97,216317336.77
2018-02-10,0.9201,1.03,1.23,0.9058,556443223.11,581681815.44
2018-02-11,1.03,0.9607,1.04,0.8925,279928791.85,270280545.61
2018-02-12,0.9607,1.04,1.08,0.9574,202105878.89,208832351.89
2018-02-13,1.04,0.9866,1.05,0.965,116762831.78,116730650.44
2018-02-14,0.9866,1.13,1.15,0.9807,200006530.01,213096441.42
2018-02-15,1.13,1.11,1.14,1.07,159487401.71,177079070.26
2018-02-16,1.11,1.11,1.12,1.07,84492699.95,92551967.39
2018-02-17,1.11,1.18,1.2,1.1,121915274.55,140771185.12
2018-02-18,1.18,1.07,1.18,1.04,122591574.17,134960579.49
2018-02-19,1.07,1.11,1.13,1.07,54217189.34,60167206.76
2018-02-20,1.11,1.03,1.13,1.01,98718946.43,106414418.77
2018-02-21,1.03,0.9512,1.04,0.9389,132539261.86,130894818.35
2018-02-22,0.9512,0.8904,0.9999,0.8637,141837708.92,130321052.81
2018-02-23,0.8904,0.9402,0.9829,0.8529,113311756.75,105300019.39
2018-02-24,0.9402,0.9009,0.967,0.8709,69734771.36,63672682.67
2018-02-25,0.9009,0.9012,0.9242,0.8787,46878406.95,42176648.42
2018-02-26,0.9014,0.9296,0.9433,0.8756,65494897.69,59943198.22
2018-02-27,0.9296,0.9276,0.9579,0.9177,51167792.83,48040025.71
2018-02-28,0.9276,0.8853,0.9467,0.8817,52904670.26,48326696.0
2018-03-01,0.8857,0.9155,0.9481,0.8754,58173902.29,53144795.5
2018-03-02,0.9155,0.8983,0.9211,0.8869,34280826.12,30896737.31
2018-03-03,0.8983,0.8984,0.9206,0.8914,44851912.56,40559528.23
2018-03-04,0.8984,1.0,1.03,0.8847,129805721.93,124105558.43
2018-03-05,1.0,0.9427,1.09,0.9422,238320901.89,242874367.84
2018-03-06,0.9427,0.9013,0.9791,0.889,149999365.4,139373840.45
2018-03-07,0.9013,0.8535,0.913,0.7885,165235657.07,141658375.58
2018-03-08,0.8535,0.8053,0.8716,0.7947,91001508.64,76018604.9
2018-03-09,0.8053,0.8236,0.8415,0.7325,162595799.43,127177630.95
2018-03-10,0.8236,0.775,0.8412,0.7691,63122926.67,50954013.63
2018-03-11,0.775,0.8173,0.8301,0.7501,78005790.31,62035424.74
2018-03-12,0.8173,0.7822,0.8282,0.7653,61409880.09,49013833.94
2018-03-13,0.7822,0.7777,0.7991,0.7605,47210414.4,36680378.24
2018-03-14,0.7777,0.6876,0.7918,0.6556,104390475.16,74718642.59
2018-03-15,0.6876,0.6841,0.7238,0.6293,136951873.14,91947096.68
2018-03-16,0.6841,0.6779,0.7091,0.6597,85024266.24,58577029.72
2018-03-17,0.6779,0.6278,0.6829,0.6148,73368387.57,47574680.44
2018-03-18,0.6278,0.65,0.6822,0.5386,207086714.76,123397502.13
2018-03-19,0.65,0.7203,0.7249,0.6275,157478330.07,105733514.73
2018-03-20,0.7203,0.6996,0.7203,0.6576,138393811.13,95865093.49
2018-03-21,0.6996,0.6786,0.7085,0.6621,92683253.78,63760058.35
2018-03-22,0.6786,0.6523,0.6902,0.622,83593624.11,54532400.06
2018-03-23,0.6523,0.6404,0.6535,0.6139,68753613.29,43174298.47
2018-03-24,0.6404,0.629,0.6776,0.6279,61275780.76,39874599.35
2018-03-25,0.6291,0.6341,0.6541,0.623,44521955.38,28270263.67
2018-03-26,0.6341,0.5874,0.6377,0.5754,95218085.79,57143800.89
2018-03-27,0.5874,0.5703,0.6018,0.5579,75571751.28,43752083.89
2018-03-28,0.5703,0.5733,0.5886,0.5651,40895296.13,23514791.73
2018-03-29,0.5733,0.5031,0.5745,0.4975,129763987.43,68842916.04
2018-03-30,0.5031,0.499,0.5257,0.4715,145672467.31,71841509.56
2018-03-31,0.4989,0.5003,0.5219,0.4929,66323170.81,33649410.94
2018-04-01,0.5003,0.4787,0.5078,0.4552,81295552.25,39051078.63
2018-04-02,0.4787,0.4937,0.5034,0.4719,57281704.71,27904801.96
2018-04-03,0.4937,0.5473,0.5531,0.4919,107732072.54,56654630.6
2018-04-04,0.5473,0.4903,0.5523,0.4861,92286238.18,46939972.89
2018-04-05,0.4903,0.4886,0.4975,0.475,68257090.93,33139253.04
2018-04-06,0.4886,0.4731,0.4947,0.4592,54812084.92,25925305.31
2018-04-07,0.4731,0.4847,0.4962,0.4713,48098726.29,23441856.27
2018-04-08,0.4847,0.4973,0.5012,0.4841,33668598.44,16618055.41
2018-04-09,0.4973,0.4862,0.5114,0.4749,59241002.25,29080366.2
2018-04-10,0.4862,0.4909,0.4935,0.4778,30110659.14,14635880.04
2018-04-11,0.4909,0.5399,0.5558,0.4858,73902307.36,38211367.13
2018-04-12,0.5401,0.6416,0.6627,0.5029,262214977.55,149987432.79
2018-04-13,0.6416,0.6424,0.7077,0.6132,237209996.4,156289744.78
2018-04-14,0.6424,0.6401,0.6725,0.6217,91969043.44,59196723.64
2018-04-15,0.6401,0.6935,0.696,0.6401,84039969.28,56571761.74
2018-04-16,0.6936,0.6638,0.695,0.6349,76314668.75,50371103.98
2018-04-17,0.6638,0.6548,0.6817,0.651,72717220.36,48476925.26
2018-04-18,0.6549,0.7132,0.7288,0.653,111709047.12,77284009.77
2018-04-19,0.7132,0.7828,0.7876,0.7047,110143636.26,81040019.98
2018-04-20,0.7828,0.9229,0.9367,0.7828,281888930.78,243635236.6
2018-04-21,0.9229,0.8655,0.9238,0.8061,192688888.71,166546639.13
2018-04-22,0.8655,0.862,0.9139,0.8394,106515250.42,93721726.77
2018-04-23,0.862,0.8736,0.8848,0.8452,86651553.58,75109364.84
2018-04-24,0.8736,0.9213,0.9643,0.868,196270814.05,180720058.81
2018-04-25,0.9213,0.795,0.9255,0.7689,273245455.94,226425836.09
2018-04-26,0.795,0.8463,0.8487,0.7618,132476834.03,106487370.34
2018-04-27,0.8466,0.8057,0.8617,0.8033,84895211.14,71168735.0
2018-04-28,0.8057,0.8616,0.8887,0.8018,83283580.45,71185161.43
2018-04-29,0.8617,0.8682,0.9078,0.8249,85680706.64,74077280.34
2018-04-30,0.8682,0.8313,0.876,0.8189,60648150.68,51107833.87
2018-05-01,0.8313,0.834,0.8403,0.7823,75796144.3,61573990.07
2018-05-02,0.8343,0.8587,0.8661,0.8239,57911547.6,49144551.25
2018-05-03,0.8587,0.8802,0.8924,0.8398,89396275.66,77720401.83
2018-05-04,0.8802,0.8889,0.9296,0.8573,108449654.32,97116439.27
2018-05-05,0.8889,0.9004,0.928,0.8877,66051090.5,59868797.05
2018-05-06,0.9004,0.8629,0.9152,0.8412,71104709.51,61974293.92
2018-05-07,0.8629,0.8266,0.8648,0.7987,81949769.01,67281115.5
2018-05-08,0.8262,0.8065,0.8454,0.7912,56966622.57,46387558.96
2018-05-09,0.8065,0.7957,0.8171,0.7588,79755073.39,62533407.72
2018-05-10,0.7957,0.7485,0.8038,0.7464,61023119.81,47806920.45
2018-05-11,0.7485,0.678,0.755,0.6487,214024693.88,147821637.19
2018-05-12,0.6781,0.6836,0.7101,0.6291,108498143.97,72967398.1
2018-05-13,0.6836,0.7285,0.7471,0.6646,78751347.78,55954925.13
2018-05-14,0.7285,0.7272,0.7497,0.6888,104052737.19,75054864.25
2018-05-15,0.7272,0.6905,0.7485,0.6819,68313896.1,49060141.27
2018-05-16,0.6905,0.708,0.7089,0.6595,62799148.4,42829140.24
2018-05-17,0.708,0.6592,0.7113,0.651,54593920.93,37306943.26
2018-05-18,0.6592,0.6762,0.6829,0.6469,64245900.78,42774264.93
2018-05-19,0.6764,0.6747,0.6911,0.6607,33060708.87,22298465.41
2018-05-20,0.6747,0.6985,0.7057,0.6681,38528852.5,26544024.12
2018-05-21,0.6985,0.6756,0.7021,0.6695,36524783.18,25022671.75
2018-05-22,0.6756,0.6384,0.6776,0.636,42980417.73,28368151.26
2018-05-23,0.6384,0.591,0.644,0.5755,131539934.43,79817475.4
2018-05-24,0.591,0.6293,0.638,0.5773,86467708.01,52702668.2
2018-05-25,0.6293,0.6057,0.6337,0.5941,67631296.59,41292444.55
2018-05-26,0.6057,0.609,0.6262,0.598,31860767.35,19570145.95
2018-05-27,0.609,0.6044,0.6122,0.5982,30301607.57,18292039.54
2018-05-28,0.6044,0.5478,0.6076,0.547,74425193.27,42831495.13
2018-05-29,0.5478,0.5997,0.6094,0.5447,76361434.85,44215588.38
2018-05-30,0.6001,0.6005,0.6267,0.5831,56534374.55,34151146.9
2018-05-31,0.6005,0.6111,0.6208,0.59,45218200.79,27595208.3
2018-06-01,0.6111,0.6209,0.6241,0.6047,41086518.35,25161099.5
2018-06-02,0.6209,0.6428,0.6502,0.6147,52261482.42,33309009.53
2018-06-03,0.6428,0.6883,0.6883,0.6381,55620447.18,36719214.4
2018-06-04,0.6883,0.6555,0.7036,0.6357,79557930.26,52823089.38
2018-06-05,0.6555,0.6743,0.6846,0.6337,55265842.97,36539843.66
2018-06-06,0.6743,0.6737,0.6814,0.6556,38291011.22,25622259.53
2018-06-07,0.6737,0.6774,0.6883,0.6705,32172988.07,21852493.43
2018-06-08,0.6774,0.6734,0.6795,0.6583,27879217.82,18648799.17
2018-06-09,0.6734,0.6573,0.6794,0.656,17847972.87,11928868.1
2018-06-10,0.6573,0.5817,0.6573,0.5527,106565827.44,63868435.74
2018-06-11,0.5817,0.5988,0.601,0.5606,52056541.94,30081931.15
2018-06-12,0.5988,0.5575,0.599,0.5446,62008285.58,35341129.51
2018-06-13,0.5572,0.5301,0.5617,0.5047,83611469.13,44301573.58
2018-06-14,0.5301,0.5576,0.5679,0.52,76031412.32,41614249.58
2018-06-15,0.5576,0.5338,0.5596,0.5285,42794963.27,23328758.68
2018-06-16,0.5338,0.5326,0.5383,0.5188,34869251.74,18498627.91
2018-06-17,0.5326,0.5269,0.5409,0.5226,21772340.47,11554036.35
2018-06-18,0.5269,0.5391,0.5507,0.507,56857320.56,29967799.36
2018-06-19,0.5392,0.5492,0.5612,0.535,36702973.01,20009331.73
2018-06-20,0.549,0.5396,0.5501,0.5236,31190775.74,16687327.72
2018-06-21,0.5396,0.5341,0.5485,0.5305,21445524.03,11550896.65
2018-06-22,0.5341,0.4826,0.5348,0.4701,95150465.02,47430131.82
2018-06-23,0.4822,0.4906,0.4956,0.4752,29647182.9,14420459.2
2018-06-24,0.4906,0.4747,0.496,0.4404,81941153.93,38026200.48
2018-06-25,0.4747,0.4805,0.4916,0.4727,38811570.01,18652479.23
2018-06-26,0.4805,0.4525,0.4825,0.4517,35802306.71,16885861.41
2018-06-27,0.4525,0.4712,0.4756,0.4486,37458561.17,17324746.48
2018-06-28,0.4711,0.4467,0.4733,0.4435,34794245.17,15859761.02
2018-06-29,0.4469,0.4538,0.4603,0.4248,54843058.03,24156456.8
2018-06-30,0.4538,0.4685,0.4826,0.4537,49249801.71,23040202.66
2018-07-01,0.4685,0.4612,0.4696,0.45,25721034.18,11796272.88
2018-07-02,0.4612,0.4899,0.4955,0.4528,52692864.19,25177023.57
2018-07-03,0.4897,0.4846,0.5193,0.4784,57688975.03,28730745.66
2018-07-04,0.4846,0.492,0.5066,0.4753,42054793.68,20670348.08
2018-07-05,0.492,0.4773,0.5023,0.4697,44018489.17,21292111.07
2018-07-06,0.4773,0.4764,0.4814,0.4596,31547890.72,14856116.89
2018-07-07,0.4764,0.4851,0.4867,0.4646,22242123.65,10519695.77
2018-07-08,0.4851,0.4782,0.4883,0.475,33729886.75,16302775.32
2018-07-09,0.4782,0.4731,0.4816,0.4711,25128415.3,11955821.71
2018-07-10,0.4731,0.4426,0.4735,0.4392,46805571.65,21198531.07
2018-07-11,0.4426,0.449,0.4513,0.4404,25157747.66,11231000.72
2018-07-12,0.449,0.4379,0.4492,0.4246,37160145.25,16174770.7
2018-07-13,0.4379,0.438,0.445,0.4306,28682213.35,12602652.53
2018-07-14,0.4378,0.4388,0.443,0.4326,14987232.26,6551256.26
2018-07-15,0.4388,0.4474,0.4495,0.4358,17790843.03,7915953.09
2018-07-16,0.4474,0.4824,0.484,0.4432,47242736.47,21925897.49
2018-07-17,0.4824,0.5066,0.5196,0.4691,64453698.3,31952625.34
2018-07-18,0.5066,0.4887,0.5236,0.4764,63981246.93,32135072.11
2018-07-19,0.4887,0.4768,0.4945,0.4718,36875134.13,17765244.65
2018-07-20,0.4768,0.4448,0.4769,0.4301,60929656.64,27507104.79
2018-07-21,0.4448,0.4544,0.4589,0.435,22805307.29,10281514.01
2018-07-22,0.4544,0.4488,0.4628,0.4467,19765636.67,8990531.61
2018-07-23,0.4488,0.445,0.4639,0.4421,31882912.55,14413430.67
2018-07-24,0.445,0.4573,0.4689,0.4377,62345751.35,28406467.49
2018-07-25,0.4573,0.459,0.468,0.4515,40135320.65,18458283.33
2018-07-26,0.459,0.4492,0.4689,0.4469,28310017.8,12994214.51
2018-07-27,0.4493,0.4548,0.4601,0.4446,23135406.85,10472985.24
2018-07-28,0.4548,0.4576,0.4582,0.4482,12534248.73,5681168.85
2018-07-29,0.4577,0.4529,0.4582,0.4503,10566013.25,4791594.7
2018-07-30,0.4529,0.4458,0.456,0.4346,27897590.64,12444046.17
2018-07-31,0.4458,0.4351,0.4461,0.4272,28395247.89,12347342.52
2018-08-01,0.4351,0.4464,0.4626,0.4266,46800823.44,20779985.49
2018-08-02,0.4464,0.4306,0.4483,0.43,20886933.0,9117616.23
2018-08-03,0.4306,0.4402,0.446,0.4259,35100515.88,15352860.85
2018-08-04,0.4402,0.4296,0.4446,0.4279,16295568.99,7079358.6
2018-08-05,0.4296,0.4347,0.4371,0.4274,15778071.57,6806794.59
2018-08-06,0.4347,0.4128,0.437,0.403,43479648.07,18287694.08
2018-08-07,0.4128,0.3781,0.4154,0.375,76448836.36,30410085.42
2018-08-08,0.3781,0.3321,0.3784,0.3199,157160088.54,53785927.72
2018-08-09,0.3321,0.344,0.3574,0.3282,89355775.71,30619366.3
2018-08-10,0.344,0.3187,0.3461,0.3128,71507541.82,23450994.08
2018-08-11,0.3187,0.298,0.3196,0.2882,91319391.16,27548709.19
2018-08-12,0.298,0.2958,0.3097,0.2948,36556658.85,11009460.86
2018-08-13,0.2958,0.2745,0.3096,0.2716,61711156.86,17918490.13
2018-08-14,0.2745,0.273,0.2771,0.2468,92651258.62,24090445.12
2018-08-15,0.273,0.2803,0.3021,0.2729,103537916.19,29867544.69
2018-08-16,0.2803,0.2916,0.3015,0.2758,64078392.97,18628784.76
2018-08-17,0.2916,0.3672,0.3736,0.291,129218463.39,42632206.54
2018-08-18,0.3672,0.3284,0.3705,0.3133,104612603.91,35223193.8
2018-08-19,0.3284,0.3414,0.3522,0.3185,80700114.07,27395245.22
2018-08-20,0.3414,0.3149,0.3505,0.3136,93533366.43,31079719.18
2018-08-21,0.3149,0.334,0.3378,0.3135,57859998.78,18991301.24
2018-08-22,0.334,0.3178,0.3555,0.3107,101406214.02,33581012.35
2018-08-23,0.3178,0.3257,0.3294,0.3154,62107365.12,19943471.03
2018-08-24,0.3257,0.3269,0.3293,0.3153,56289421.92,18108336.61
2018-08-25,0.3269,0.3273,0.332,0.3222,18735792.09,6126914.86
2018-08-26,0.3273,0.323,0.3283,0.3185,20100651.89,6484055.15
2018-08-27,0.323,0.3387,0.3401,0.3218,61742998.04,20324568.94
2018-08-28,0.3387,0.3508,0.357,0.3348,93544263.14,32399292.68
2018-08-29,0.3508,0.3447,0.3545,0.3384,63502538.74,21962005.24
2018-08-30,0.3447,0.3348,0.3464,0.3232,61727231.66,20505590.27
2018-08-31,0.3348,0.3348,0.3407,0.3276,37203732.22,12396825.09
