date,open,close,high,low,volume_from,volume_to
2018-02-01,162.93,141.37,165.71,127.75,1223518.75,177798590.66
2018-02-02,141.36,131.17,142.0,102.51,2110261.36,264489437.71
2018-02-03,131.17,161.0,166.33,120.41,1506854.19,220733569.6
2018-02-04,161.0,147.55,174.66,136.96,2240983.28,348903981.9
2018-02-05,147.55,125.04,153.9,114.72,2460919.58,328173135.99
2018-02-06,125.02,141.85,147.26,105.5,3195103.97,397024992.7
2018-02-07,141.85,137.84,159.11,130.74,1732911.13,252715544.76
2018-02-08,137.98,150.18,151.34,142.99,2047165.5,307441972.26
2018-02-09,149.54,163.9,164.24,142.14,970773.63,148089557.46
2018-02-10,163.92,154.91,169.32,147.97,1107595.53,176947228.51
2018-02-11,154.91,149.06,155.86,141.8,622934.4,93014379.99
2018-02-12,149.06,161.4,163.3,149.03,654870.23,103639383.04
2018-02-13,162.01,159.36,159.7,154.66,902357.19,143798259.84
2018-02-14,159.05,212.01,217.42,159.05,3012197.74,583527603.98
2018-02-15,212.01,221.08,237.15,206.77,2256362.19,503035315.29
2018-02-16,221.08,228.39,234.83,210.25,1279720.76,285095066.0
2018-02-17,228.39,229.41,232.71,224.11,596952.88,136508884.87
2018-02-18,229.43,214.22,231.97,211.9,998902.69,221587127.59
2018-02-19,214.16,221.97,226.21,213.51,562650.83,124644378.78
2018-02-20,221.97,229.38,252.2,221.39,1875180.98,448688720.76
2018-02-21,229.43,210.26,231.7,204.81,1495364.41,324317151.0
2018-02-22,210.26,192.91,221.44,188.81,1334620.63,269393148.66
2018-02-23,192.91,206.6,215.84,182.37,1272166.15,253168167.29
2018-02-24,206.6,206.35,218.45,194.86,1005421.79,206867570.89
2018-02-25,206.38,218.31,223.1,200.06,959496.53,202904391.4
2018-02-26,218.52,218.62,231.6,214.74,1268149.53,283282159.15
2018-02-27,218.62,215.15,223.21,212.13,670062.75,145775086.01
2018-02-28,215.15,202.14,223.61,201.59,723860.2,153831817.48
2018-03-01,202.14,209.32,214.68,200.47,535731.03,111779752.45
2018-03-02,209.31,212.59,213.42,204.5,404886.1,84393296.12
2018-03-03,212.61,210.29,217.99,209.03,526099.47,112747585.28
2018-03-04,210.16,213.87,216.05,210.76,660252.88,141206413.48
2018-03-05,213.86,209.71,215.66,207.65,697419.57,146254868.32
2018-03-06,210.8,196.58,210.81,191.7,677083.14,136364561.14
2018-03-07,196.58,186.04,199.47,174.32,1057758.38,196927717.88
2018-03-08,186.05,175.82,188.18,174.69,687998.65,124496969.68
2018-03-09,175.82,186.38,189.98,158.82,1433662.06,248799371.6
2018-03-10,186.38,177.3,194.73,175.55,675927.93,125536991.93
2018-03-11,177.3,188.39,193.19,171.6,709486.34,130493862.2
2018-03-12,188.38,177.85,193.04,174.64,672197.12,123163748.35
2018-03-13,177.85,175.47,181.94,171.33,555859.73,97844283.82
2018-03-14,175.47,160.77,178.04,157.79,706506.68,116916175.42
2018-03-15,160.77,164.28,167.81,150.3,950156.53,152065919.9
2018-03-16,164.28,164.95,172.02,158.56,589106.18,97457804.99
2018-03-17,164.95,152.65,165.62,151.01,557327.8,87970243.09
2018-03-18,152.65,153.94,157.44,137.51,1135098.02,166006029.57
2018-03-19,153.94,161.51,163.91,151.02,801372.26,125855703.46
2018-03-20,161.51,169.09,173.8,155.79,689660.21,113739250.11
2018-03-21,169.09,168.71,175.41,165.51,589180.05,100728004.76
2018-03-22,168.74,163.93,172.53,160.17,514546.99,85077161.93
2018-03-23,163.92,168.85,169.04,157.05,461200.91,74392970.56
2018-03-24,168.85,159.05,169.69,158.41,376763.43,62032422.79
2018-03-25,159.05,160.31,163.22,157.61,281227.7,45066192.6
2018-03-26,160.31,148.28,160.96,142.09,761859.57,113770581.7
2018-03-27,148.28,134.88,149.33,134.75,711462.72,100360248.03
2018-03-28,134.86,131.66,139.79,130.24,549891.26,73816273.85
2018-03-29,131.66,114.66,132.52,112.65,1328515.78,159535092.24
2018-03-30,114.66,118.49,126.57,109.61,1216446.41,142506855.93
2018-03-31,118.49,116.32,125.21,115.68,574385.25,69205423.19
2018-04-01,116.32,115.11,118.37,110.03,542812.69,61953932.36
2018-04-02,115.11,119.26,121.72,114.41,464495.42,55199053.21
2018-04-03,119.26,134.23,137.4,118.47,735594.82,94696369.91
2018-04-04,134.23,118.36,134.93,115.58,914247.67,111839267.2
2018-04-05,118.36,118.76,122.69,113.89,631240.26,74831516.09
2018-04-06,118.76,113.18,120.47,112.12,447353.25,51417781.31
2018-04-07,113.19,116.2,119.85,112.97,412014.22,48395805.69
2018-04-08,116.2,117.87,118.65,115.58,303794.67,35572589.05
2018-04-09,117.88,115.02,123.21,112.95,620233.27,72718908.24
2018-04-10,115.02,114.41,115.46,111.79,370482.87,42165656.22
2018-04-11,114.41,118.4,119.93,113.3,381933.5,44183675.7
2018-04-12,118.32,129.71,130.91,113.27,1443755.65,175105506.77
2018-04-13,129.71,125.57,133.67,124.07,1032414.15,133115960.25
2018-04-14,125.57,126.53,129.76,124.43,357701.97,45425829.14
2018-04-15,126.55,132.7,132.92,126.53,420816.43,54928885.16
2018-04-16,132.71,128.84,133.39,125.28,473258.36,60722721.4
2018-04-17,128.84,132.34,140.41,128.81,849291.84,114879247.1
2018-04-18,132.34,140.48,141.68,132.23,535746.3,73579068.98
2018-04-19,140.49,146.58,147.72,138.99,582632.53,83357914.54
2018-04-20,146.58,155.73,156.56,143.45,729817.95,109540332.8
2018-04-21,155.73,148.5,157.08,141.09,717991.62,106943733.53
2018-04-22,148.5,146.67,153.18,145.0,391049.82,58383011.16
2018-04-23,146.67,152.64,153.52,146.48,424096.6,63992360.9
2018-04-24,152.64,164.69,165.98,152.61,963993.5,155649983.85
2018-04-25,164.69,144.99,164.88,140.67,1182590.17,178366490.3
2018-04-26,145.0,153.22,154.58,142.28,508409.64,74752098.95
2018-04-27,153.19,145.87,153.68,145.35,510508.87,76713116.93
2018-04-28,145.87,151.96,153.19,145.07,339508.75,51094847.77
2018-04-29,151.96,153.43,156.4,148.16,356947.0,54397059.36
2018-04-30,153.43,148.35,151.58,147.98,622592.57,92358580.71
2018-05-01,148.27,147.99,148.72,142.97,420520.26,61164623.13
2018-05-02,148.05,151.59,153.44,148.55,716512.91,108618026.16
2018-05-03,151.21,161.22,164.02,150.7,698541.83,110154634.4
2018-05-04,161.22,168.73,171.39,157.58,617595.87,101035488.43
2018-05-05,168.98,178.41,181.66,170.33,1429808.04,255088775.3
2018-05-06,178.16,171.66,183.07,165.23,607442.03,104848948.01
2018-05-07,171.84,164.23,172.07,157.51,596014.38,97537791.4
2018-05-08,164.24,159.04,168.16,157.31,478625.24,77383969.12
2018-05-09,159.37,156.88,161.63,156.6,908204.75,142474731.68
2018-05-10,156.88,148.4,155.17,148.13,900127.83,133578407.03
2018-05-11,148.24,136.47,148.52,133.56,823339.72,116335404.31
2018-05-12,136.47,141.82,144.75,131.53,462749.72,64058613.96
2018-05-13,141.92,144.84,146.41,141.62,806416.2,116799967.47
2018-05-14,144.41,147.39,152.8,134.53,866068.87,124684754.66
2018-05-15,147.39,139.56,149.65,137.92,517545.12,74327593.06
2018-05-16,139.5,139.11,139.69,136.44,748962.01,104186219.77
2018-05-17,139.07,132.69,135.84,132.12,692712.46,91914559.96
2018-05-18,132.63,136.19,137.58,129.13,419455.18,55740005.1
2018-05-19,136.09,135.29,136.69,134.05,667734.57,90336164.68
2018-05-20,135.29,139.86,141.14,138.58,694459.74,97124271.12
2018-05-21,139.86,134.63,138.25,134.63,705200.17,94941242.4
2018-05-22,134.63,128.12,130.2,127.4,725017.94,92892040.85
2018-05-23,128.13,118.7,129.37,116.37,579250.09,70801644.51
2018-05-24,118.72,122.88,124.96,115.02,465311.57,56072299.75
2018-05-25,122.95,119.08,121.77,118.56,728482.86,86749549.1
2018-05-26,119.08,118.64,118.93,117.02,640511.07,75988387.26
