date,open,close,high,low,volume_from,volume_to
2018-08-28,287.91,296.21,297.06,289.19,1252607.16,371030937.14
2018-08-29,296.14,289.2,295.48,288.57,1143326.22,330652824.01
2018-08-30,289.19,284.57,288.7,280.02,1205956.66,343178582.16
2018-08-31,284.57,282.06,286.42,274.82,1103627.35,311291530.07
2018-09-01,282.06,295.77,300.24,277.84,956215.81,282823839.63
2018-09-02,295.77,295.12,301.91,293.07,968908.4,285941271.68
2018-09-03,295.12,289.42,294.44,287.31,1174411.83,339899082.77
2018-09-04,289.42,285.73,294.5,284.03,990904.5,283130619.79
2018-09-05,285.23,228.27,287.54,226.12,1098914.67,279599544.57
2018-09-06,228.27,229.52,232.78,211.18,1217780.0,273642406.8
2018-09-07,229.8,215.69,229.8,215.31,1469692.96,317001424.27
2018-09-08,215.74,197.23,213.16,192.45,1735406.03,342269080.57
2018-09-09,196.77,195.99,208.38,185.01,803730.43,158079940.67
2018-09-10,195.78,197.2,202.45,189.92,1541484.78,303974212.47
2018-09-11,197.13,185.15,199.12,175.96,932452.78,175106713.96
2018-09-12,185.15,183.03,185.15,167.6,1404998.1,245547248.93
2018-09-13,183.03,211.27,214.92,183.03,1647474.45,329648784.19
2018-09-14,211.27,208.87,223.98,202.8,1462772.43,312268002.01
2018-09-15,208.87,221.63,227.67,208.38,765091.75,168167381.91
2018-09-16,221.62,220.12,223.42,207.9,597045.19,129504097.06
2018-09-17,220.12,196.04,225.58,192.51,1595058.53,334881838.36
2018-09-18,196.04,208.39,214.68,194.0,1017058.63,208223203.44
2018-09-19,208.39,209.78,215.34,197.43,1008322.6,209614073.37
2018-09-20,209.78,224.76,228.89,206.97,835262.64,179337694.48
2018-09-21,224.76,247.69,252.21,221.25,1387343.36,324152515.33
2018-09-22,247.83,240.79,250.66,236.22,1700452.29,409452093.96
2018-09-23,240.79,244.51,246.59,237.68,1625340.76,397419376.76
2018-09-24,244.52,228.05,240.83,226.14,1644057.95,374933135.5
2018-09-25,227.92,219.2,227.92,202.9,1284207.48,274370639.08
2018-09-26,219.2,214.21,222.62,207.31,776791.2,167260754.49
2018-09-27,214.21,229.09,234.2,210.05,792856.01,175768934.72
2018-09-28,229.09,221.56,234.06,214.97,872920.21,196588546.04
2018-09-29,221.56,231.32,237.16,213.33,743631.15,169490766.55
2018-09-30,231.59,232.82,237.33,229.58,1262457.07,293929555.6
2018-10-01,232.89,230.96,233.0,227.66,930666.79,214943264.91
2018-10-02,230.96,225.59,228.91,224.93,1125858.59,253977370.59
2018-10-03,225.59,220.02,224.57,218.14,1245772.0,274098108.31
2018-10-04,220.03,222.2,225.42,221.02,1264062.51,280874068.18
2018-10-05,222.21,228.17,230.03,222.53,1281236.19,292340594.21
2018-10-06,228.17,225.05,227.29,223.99,1006198.6,226441423.93
2018-10-07,225.05,226.02,226.29,223.91,1071407.41,242163119.88
2018-10-08,226.03,229.23,230.49,226.24,1200418.82,275169500.71
2018-10-09,229.23,227.67,229.53,226.94,1188808.62,270655286.62
2018-10-10,227.67,225.2,226.52,224.41,1200791.37,270423278.34
2018-10-11,225.26,189.83,225.26,186.88,1389697.82,280686354.91
2018-10-12,190.32,195.71,198.15,191.59,1328302.74,259967593.22
2018-10-13,195.75,199.3,200.55,195.66,1080408.06,215324446.91
2018-10-14,199.3,194.92,200.13,193.92,1074393.91,209424639.04
2018-10-15,194.99,210.8,232.03,192.88,1644889.63,352120919.31
2018-10-16,209.89,209.67,210.59,207.7,1238103.59,259593356.15
2018-10-17,209.6,207.75,210.32,207.16,1231933.8,255940199.65
2018-10-18,207.81,202.25,205.82,201.09,1096643.56,221799891.23
2018-10-19,202.27,203.01,203.46,200.94,747920.05,151832262.46
2018-10-20,203.01,204.97,206.08,203.28,729710.89,149570216.48
2018-10-21,204.97,205.0,207.27,204.67,798148.74,163617144.5
2018-10-22,205.0,203.64,204.74,203.12,940433.89,191508315.64
2018-10-23,203.67,203.29,205.56,201.22,871510.03,177173032.3
2018-10-24,203.31,202.58,204.71,202.25,830502.15,168240717.09
2018-10-25,202.59,201.7,202.28,200.93,876314.95,176755399.67
2018-10-26,201.7,202.43,204.31,200.95,837268.23,169491166.29
2018-10-27,202.43,203.29,203.55,202.52,800415.68,162718697.85
2018-10-28,203.29,204.54,204.67,203.12,751479.04,153707591.53
2018-10-29,204.54,195.92,200.21,195.23,1098988.43,215314502.6
2018-10-30,195.94,196.65,197.1,195.39,1247023.94,245233441.42
2018-10-31,196.65,198.02,198.33,196.24,1203343.83,238281673.83
2018-11-01,198.02,198.97,199.61,198.52,1174377.49,233664637.3
2018-11-02,198.97,201.11,202.14,197.79,1010445.9,203212853.44
2018-11-03,201.11,199.9,200.79,199.52,804364.72,160790602.79
2018-11-04,199.9,211.54,216.71,202.29,1134736.79,240039049.53
2018-11-05,211.54,209.55,210.83,207.42,1055466.14,221169670.15
2018-11-06,209.54,219.34,219.6,210.14,1214482.69,266382838.22
2018-11-07,219.34,217.44,222.21,216.85,1358813.93,295458250.74
2018-11-08,217.48,211.69,215.81,211.56,1108888.0,234738959.81
2018-11-09,211.69,209.52,211.11,208.31,952706.25,199608128.23
2018-11-10,209.52,212.04,213.13,209.93,924730.08,196079456.84
2018-11-11,212.04,211.66,212.75,210.32,1038260.41,219760467.39
